Dark Primeape,43,Team Rocket,Pokémon - Stage 1,Fighting,Uncommon
Dark Rapidash,44,Team Rocket,Pokémon - Stage 1,Fire,Uncommon
Dark Vaporeon,45,Team Rocket,Pokémon - Stage 1,Water,Uncommon
Dark Wartortle,46,Team Rocket,Pokémon - Stage 1,Water,Uncommon
Magikarp,47,Team Rocket,Pokémon - Basic,Water,Uncommon
Porygon,48,Team Rocket,Pokémon - Basic,Colorless,Uncommon
Abra,49,Team Rocket,Pokémon - Basic,Psychic,Common
Charmander,50,Team Rocket,Pokémon - Basic,Fire,Common
Dark Raticate,51,Team Rocket,Pokémon - Stage 1,Colorless,Common
Diglett,52,Team Rocket,Pokémon - Basic,Fighting,Common
Dratini,53,Team Rocket,Pokémon - Basic,Colorless,Common
Drowzee,54,Team Rocket,Pokémon - Basic,Psychic,Common
Eevee,55,Team Rocket,Pokémon - Basic,Colorless,Common
Ekans,56,Team Rocket,Pokémon - Basic,Grass,Common
Grimer,57,Team Rocket,Pokémon - Basic,Grass,Common
Koffing,58,Team Rocket,Pokémon - Basic,Grass,Common
Machop,59,Team Rocket,Pokémon - Basic,Fighting,Common
Magnemite,60,Team Rocket,Pokémon - Basic,Lightning,Common
Mankey,61,Team Rocket,Pokémon - Basic,Fighting,Common
Meowth,62,Team Rocket,Pokémon - Basic,Colorless,Common
Oddish,63,Team Rocket,Pokémon - Basic,Grass,Common
Ponyta,64,Team Rocket,Pokémon - Basic,Fire,Common
Psyduck,65,Team Rocket,Pokémon - Basic,Water,Common
Rattata,66,Team Rocket,Pokémon - Basic,Colorless,Common
Slowpoke,67,Team Rocket,Pokémon - Basic,Psychic,Common
Squirtle,68,Team Rocket,Pokémon - Basic,Water,Common
Voltorb,69,Team Rocket,Pokémon - Basic,Lightning,Common
Zubat,70,Team Rocket,Pokémon - Basic,Grass,Common
Here Comes Team Rocket!,71,Team Rocket,Trainer,n/a,Rare
Rocket's Sneak Attack,72,Team Rocket,Trainer,n/a,Rare
The Boss's Way,73,Team Rocket,Trainer,n/a,Uncommon
Challenge!,74,Team Rocket,Trainer,n/a,Uncommon
Digger,75,Team Rocket,Trainer,n/a,Uncommon
Imposter Oak's Revenge,76,Team Rocket,Trainer,n/a,Uncommon
Nightly Garbage Run,77,Team Rocket,Trainer,n/a,Uncommon
Goop Gas Attack,78,Team Rocket,Trainer,n/a,Common
Sleep!,79,Team Rocket,Trainer,n/a,Common
Rainbow Energy,80,Team Rocket,Energy - Special Energy,n/a,Rare
Full Heal,81,Team Rocket,Energy - Special Energy,n/a,Uncommon
Potion Energy,82,Team Rocket,Energy - Special Energy,n/a,Uncommon
