Growlithe,89,Secret Wonders,Pokémon - Basic,Fire,Common
Hoppip,90,Secret Wonders,Pokémon - Basic,Grass,Common
Lickitung,91,Secret Wonders,Pokémon - Basic,Colorless,Common
Lotad,92,Secret Wonders,Pokémon - Basic,Water,Common
Magmar,93,Secret Wonders,Pokémon - Basic,Fire,Common
Mareep,94,Secret Wonders,Pokémon - Basic,Lightning,Common
Murkrow,95,Secret Wonders,Pokémon - Basic,Darkness,Common
Natu,96,Secret Wonders,Pokémon - Basic,Psychic,Common
Nidoran Male,97,Secret Wonders,Pokémon - Basic,Psychic,Common
Phanpy,98,Secret Wonders,Pokémon - Basic,Fighting,Common
Pidgey,99,Secret Wonders,Pokémon - Basic,Colorless,Common
Psyduck,100,Secret Wonders,Pokémon - Basic,Water,Common
Qwilfish,101,Secret Wonders,Pokémon - Basic,Water,Common
Ralts,102,Secret Wonders,Pokémon - Basic,Psychic,Common
Rattata,103,Secret Wonders,Pokémon - Basic,Colorless,Common
Sentret,104,Secret Wonders,Pokémon - Basic,Colorless,Common
Shellder,105,Secret Wonders,Pokémon - Basic,Water,Common
Shellos East Sea,106,Secret Wonders,Pokémon - Basic,Water,Common
Shellos West Sea,107,Secret Wonders,Pokémon - Basic,Water,Common
Shroomish,108,Secret Wonders,Pokémon - Basic,Grass,Common
Shuckle,109,Secret Wonders,Pokémon - Basic,Grass,Common
Shuppet,110,Secret Wonders,Pokémon - Basic,Psychic,Common
Spinda,111,Secret Wonders,Pokémon - Basic,Colorless,Common
Squirtle,112,Secret Wonders,Pokémon - Basic,Water,Common
Stantler,113,Secret Wonders,Pokémon - Basic,Colorless,Common
Sunkern,114,Secret Wonders,Pokémon - Basic,Grass,Common
Trapinch,115,Secret Wonders,Pokémon - Basic,Fighting,Common
Venonat,116,Secret Wonders,Pokémon - Basic,Grass,Common
Voltorb,117,Secret Wonders,Pokémon - Basic,Lightning,Common
Wooper,118,Secret Wonders,Pokémon - Basic,Water,Common
Bebe's Search,119,Secret Wonders,Trainer - Supporter,n/a,Uncommon
Night Maintenance,120,Secret Wonders,Trainer,n/a,Uncommon
PlusPower,121,Secret Wonders,Trainer,n/a,Uncommon
Professor Oak's Visit,122,Secret Wonders,Trainer - Supporter,n/a,Uncommon
Professor Rowan,123,Secret Wonders,Trainer - Supporter,n/a,Uncommon
Rival,124,Secret Wonders,Trainer - Supporter,n/a,Uncommon
Roseanne's Research,125,Secret Wonders,Trainer - Supporter,n/a,Uncommon
Team Galactic's Mars,126,Secret Wonders,Trainer - Supporter,n/a,Uncommon
Potion,127,Secret Wonders,Trainer,n/a,Common
Switch,128,Secret Wonders,Trainer,n/a,Common
Darkness Energy,129,Secret Wonders,Energy - Special Energy,n/a,Uncommon
Metal Energy,130,Secret Wonders,Energy - Special Energy,n/a,Uncommon
Gardevoir LV.X,131,Secret Wonders,Pokémon - Level-Up,Psychic,Rare Holo
